Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-01-20T22:38:15.052;790699070956017792;-270264;-267020;-320892;-472715;
2025-01-20T22:38:15.070;790699070974206464;-270138;-266914;-320781;-472703;
2025-01-20T22:38:15.088;790699070992395264;-270020;-266696;-320683;-472695;
2025-01-20T22:38:15.107;790699071010583936;-269816;-266551;-320466;-472689;
2025-01-20T22:38:15.125;790699071028772608;-269545;-266301;-320318;-472755;
2025-01-20T22:38:15.143;790699071046961408;-269292;-266090;-320132;-472685;
2025-01-20T22:38:15.161;790699071065150080;-269148;-265963;-320039;-472659;
2025-01-20T22:38:15.179;790699071083338880;-269121;-265836;-319986;-472724;
2025-01-20T22:38:15.197;790699071101527552;-268982;-265740;-319934;-472706;
2025-01-20T22:38:15.216;790699071119716352;-268867;-265641;-319801;-472702;
2025-01-20T22:38:15.234;790699071137905024;-268792;-265611;-319764;-472777;
2025-01-20T22:38:15.252;790699071156093696;-268680;-265501;-319717;-472706;
2025-01-20T22:38:15.270;790699071174282496;-268613;-265425;-319643;-472669;
2025-01-20T22:38:15.288;790699071192471168;-268482;-265366;-319602;-472711;
2025-01-20T22:38:15.307;790699071210659968;-268350;-265188;-319482;-472671;
2025-01-20T22:38:15.325;790699071228848640;-268199;-265109;-319425;-472695;
2025-01-20T22:38:15.343;790699071247037440;-268131;-264890;-319339;-472763;
2025-01-20T22:38:15.361;790699071265226112;-267976;-264800;-319219;-472731;
2025-01-20T22:38:15.379;790699071283414912;-267776;-264600;-319085;-472768;
2025-01-20T22:38:15.398;790699071301603584;-267639;-264409;-318952;-472777;
2025-01-20T22:38:15.416;790699071319792256;-267477;-264244;-318854;-472756;
2025-01-20T22:38:15.434;790699071337981056;-267206;-264017;-318667;-472696;
2025-01-20T22:38:15.452;790699071356169806;-267085;-263862;-318551;-472717;
2025-01-20T22:38:15.470;790699071374358144;-267142;-263903;-318649;-472693;
2025-01-20T22:38:15.489;790699071392546432;-267468;-264338;-318924;-472696;
2025-01-20T22:38:15.507;790699071410734720;-267927;-264718;-319337;-472739;
2025-01-20T22:38:15.525;790699071428923008;-268415;-265286;-319764;-472743;
2025-01-20T22:38:15.543;790699071447111296;-268928;-265822;-320146;-472707;
2025-01-20T22:38:15.561;790699071465299584;-269389;-266269;-320457;-472722;
2025-01-20T22:38:15.579;790699071483487872;-269772;-266622;-320697;-472781;
2025-01-20T22:38:15.598;790699071501676160;-270024;-266892;-320908;-472723;
2025-01-20T22:38:15.616;790699071519864320;-270181;-267012;-321012;-472655;
2025-01-20T22:38:15.634;790699071538052608;-270294;-267142;-321042;-472731;
2025-01-20T22:38:15.652;790699071556240896;-270282;-267123;-320961;-472720;
2025-01-20T22:38:15.670;790699071574429184;-270209;-267061;-320943;-472740;
2025-01-20T22:38:15.689;790699071592617472;-270087;-266881;-320815;-472770;
2025-01-20T22:38:15.707;790699071610805760;-269839;-266756;-320655;-472691;
2025-01-20T22:38:15.725;790699071628994048;-269677;-266565;-320497;-472765;
2025-01-20T22:38:15.743;790699071647182336;-269459;-266329;-320345;-472780;
2025-01-20T22:38:15.761;790699071665370624;-269294;-266071;-320215;-472725;
2025-01-20T22:38:15.780;790699071683558912;-269141;-265939;-320139;-472693;
2025-01-20T22:38:15.798;790699071701747200;-269041;-265817;-320069;-472725;
2025-01-20T22:38:15.816;790699071719935488;-268964;-265674;-319950;-472716;
2025-01-20T22:38:15.834;790699071738123776;-268866;-265617;-319835;-472742;
2025-01-20T22:38:15.852;790699071756312064;-268854;-265567;-319854;-472776;
2025-01-20T22:38:15.870;790699071774500224;-268704;-265423;-319785;-472781;
2025-01-20T22:38:15.889;790699071792688512;-268632;-265372;-319750;-472757;
2025-01-20T22:38:15.907;790699071810876800;-268498;-265274;-319640;-472720;
2025-01-20T22:38:15.925;790699071829065088;-268409;-265134;-319562;-472744;
2025-01-20T22:38:15.943;790699071847253376;-268234;-265010;-319462;-472745;
2025-01-20T22:38:15.961;790699071865441664;-268104;-264833;-319362;-472761;
2025-01-20T22:38:15.980;790699071883629952;-267948;-264634;-319215;-472739;
2025-01-20T22:38:15.998;790699071901818240;-267732;-264440;-319059;-472740;
2025-01-20T22:38:16.016;790699071920006528;-267464;-264224;-318975;-472770;
2025-01-20T22:38:16.034;790699071938194816;-267274;-264015;-318803;-472765;
2025-01-20T22:38:16.052;790699071956383104;-267096;-263855;-318721;-472819;
2025-01-20T22:38:16.071;790699071974571298;-267092;-263902;-318732;-472725;
2025-01-20T22:38:16.089;790699071992759296;-267401;-264249;-318952;-472766;
2025-01-20T22:38:16.107;790699072010947328;-267859;-264650;-319308;-472713;
2025-01-20T22:38:16.125;790699072029135232;-268357;-265088;-319680;-472750;
2025-01-20T22:38:16.143;790699072047323264;-268883;-265553;-320052;-472787;
2025-01-20T22:38:16.161;790699072065511296;-269269;-265934;-320340;-472819;
2025-01-20T22:38:16.180;790699072083699200;-269486;-266198;-320540;-472748;
2025-01-20T22:38:16.198;790699072101887232;-269733;-266462;-320664;-472732;
2025-01-20T22:38:16.216;790699072120075136;-269904;-266528;-320774;-472772;
2025-01-20T22:38:16.234;790699072138263168;-269919;-266559;-320735;-472762;
2025-01-20T22:38:16.252;790699072156451200;-269854;-266473;-320678;-472746;
2025-01-20T22:38:16.271;790699072174639104;-269753;-266396;-320629;-472759;
2025-01-20T22:38:16.289;790699072192827136;-269660;-266264;-320507;-472789;
2025-01-20T22:38:16.307;790699072211015168;-269467;-266075;-320288;-472724;
2025-01-20T22:38:16.325;790699072229203072;-269188;-265830;-320127;-472732;
2025-01-20T22:38:16.343;790699072247391104;-268998;-265623;-319988;-472733;
2025-01-20T22:38:16.362;790699072265579008;-268839;-265407;-319858;-472691;
2025-01-20T22:38:16.380;790699072283767040;-268621;-265286;-319730;-472681;
2025-01-20T22:38:16.398;790699072301955072;-268481;-265026;-319605;-472767;
2025-01-20T22:38:16.416;790699072320142976;-268442;-264942;-319579;-472756;
2025-01-20T22:38:16.434;790699072338331008;-268342;-264868;-319481;-472723;
2025-01-20T22:38:16.452;790699072356519040;-268245;-264756;-319354;-472741;
2025-01-20T22:38:16.471;790699072374706944;-268159;-264619;-319324;-472723;
2025-01-20T22:38:16.489;790699072392894976;-268044;-264554;-319248;-472791;
2025-01-20T22:38:16.507;790699072411082880;-267876;-264374;-319119;-472733;
2025-01-20T22:38:16.525;790699072429270912;-267736;-264261;-319047;-472672;
2025-01-20T22:38:16.543;790699072447458944;-267612;-264122;-318867;-472706;
2025-01-20T22:38:16.562;790699072465646848;-267462;-264012;-318787;-472783;
2025-01-20T22:38:16.580;790699072483834880;-267230;-263734;-318619;-472687;
2025-01-20T22:38:16.598;790699072502022912;-267046;-263552;-318453;-472724;
2025-01-20T22:38:16.616;790699072520210816;-266908;-263450;-318387;-472768;
2025-01-20T22:38:16.634;790699072538398848;-266785;-263322;-318342;-472771;
2025-01-20T22:38:16.653;790699072556586880;-266906;-263393;-318466;-472709;
2025-01-20T22:38:16.671;790699072574774784;-267254;-263758;-318721;-472753;
2025-01-20T22:38:16.689;790699072592962816;-267643;-264159;-319084;-472720;
2025-01-20T22:38:16.707;790699072611150720;-268131;-264670;-319428;-472700;
2025-01-20T22:38:16.725;790699072629338752;-268609;-265111;-319750;-472664;
2025-01-20T22:38:16.743;790699072647526784;-269074;-265537;-320095;-472768;
2025-01-20T22:38:16.762;790699072665714688;-269357;-265843;-320250;-472755;
2025-01-20T22:38:16.780;790699072683902698;-269653;-266035;-320423;-472777;
2025-01-20T22:38:16.798;790699072702089984;-269747;-266143;-320514;-472790;
2025-01-20T22:38:16.816;790699072720277248;-269837;-266231;-320545;-472743;
2025-01-20T22:38:16.834;790699072738464384;-269786;-266122;-320460;-472710;
2025-01-20T22:38:16.853;790699072756651648;-269742;-266071;-320407;-472726;
2025-01-20T22:38:16.871;790699072774838784;-269516;-265857;-320243;-472696;
2025-01-20T22:38:16.889;790699072793026048;-269322;-265709;-320105;-472692;
2025-01-20T22:38:16.907;790699072811213184;-269158;-265593;-319993;-472730;
2025-01-20T22:38:16.925;790699072829400448;-268939;-265304;-319796;-472742;
2025-01-20T22:38:16.944;790699072847587584;-268791;-265168;-319662;-472754;
2025-01-20T22:38:16.962;790699072865774848;-268660;-264966;-319560;-472757;
2025-01-20T22:38:16.980;790699072883961984;-268507;-264877;-319478;-472740;
2025-01-20T22:38:16.998;790699072902149248;-268381;-264724;-319408;-472720;
2025-01-20T22:38:17.016;790699072920336384;-268302;-264615;-319365;-472700;
2025-01-20T22:38:17.034;790699072938523648;-268166;-264484;-319219;-472723;
2025-01-20T22:38:17.053;790699072956710784;-268104;-264445;-319210;-472795;
2025-01-20T22:38:17.071;790699072974898048;-267955;-264294;-319082;-472804;
2025-01-20T22:38:17.089;790699072993085184;-267787;-264203;-318947;-472757;
2025-01-20T22:38:17.107;790699073011272448;-267608;-263991;-318802;-472747;
2025-01-20T22:38:17.125;790699073029459584;-267522;-263833;-318792;-472776;
2025-01-20T22:38:17.144;790699073047646848;-267313;-263646;-318597;-472738;
2025-01-20T22:38:17.162;790699073065833984;-267127;-263393;-318376;-472685;
2025-01-20T22:38:17.180;790699073084021248;-266970;-263342;-318315;-472805;
2025-01-20T22:38:17.198;790699073102208384;-266986;-263325;-318366;-472741;
2025-01-20T22:38:17.216;790699073120395648;-267158;-263554;-318557;-472723;
2025-01-20T22:38:17.235;790699073138582784;-267605;-263910;-318890;-472712;
2025-01-20T22:38:17.253;790699073156770048;-268067;-264323;-319251;-472713;
2025-01-20T22:38:17.271;790699073174957184;-268619;-264882;-319692;-472746;
2025-01-20T22:38:17.289;790699073193144448;-269085;-265288;-319963;-472733;
2025-01-20T22:38:17.307;790699073211331584;-269506;-265651;-320245;-472774;
2025-01-20T22:38:17.325;790699073229518848;-269775;-265977;-320404;-472748;
2025-01-20T22:38:17.344;790699073247705984;-269960;-266143;-320493;-472754;
2025-01-20T22:38:17.362;790699073265893248;-270082;-266215;-320529;-472722;
2025-01-20T22:38:17.380;790699073284080512;-270088;-266185;-320515;-472748;
2025-01-20T22:38:17.398;790699073302267648;-270042;-266157;-320479;-472758;
2025-01-20T22:38:17.416;790699073320454912;-269960;-266151;-320393;-472739;
2025-01-20T22:38:17.435;790699073338642048;-269669;-265901;-320185;-472720;
2025-01-20T22:38:17.453;790699073356829312;-269494;-265724;-320084;-472768;
2025-01-20T22:38:17.471;790699073375016448;-269351;-265488;-319925;-472713;
2025-01-20T22:38:17.489;790699073393203580;-269127;-265330;-319760;-472743;
2025-01-20T22:38:17.507;790699073411390848;-268999;-265188;-319687;-472746;
2025-01-20T22:38:17.526;790699073429578112;-268825;-265040;-319550;-472755;
2025-01-20T22:38:17.544;790699073447765248;-268682;-264940;-319470;-472782;
2025-01-20T22:38:17.562;790699073465952512;-268663;-264764;-319399;-472727;
2025-01-20T22:38:17.580;790699073484139648;-268536;-264752;-319369;-472743;
2025-01-20T22:38:17.598;790699073502326912;-268453;-264591;-319268;-472711;
2025-01-20T22:38:17.616;790699073520514048;-268313;-264522;-319231;-472745;
2025-01-20T22:38:17.635;790699073538701312;-268164;-264363;-319083;-472726;
2025-01-20T22:38:17.653;790699073556888448;-268038;-264299;-318982;-472753;
2025-01-20T22:38:17.671;790699073575075712;-267913;-264074;-318891;-472777;
2025-01-20T22:38:17.689;790699073593262848;-267738;-263877;-318791;-472771;
2025-01-20T22:38:17.707;790699073611450112;-267525;-263748;-318658;-472745;
2025-01-20T22:38:17.726;790699073629637248;-267305;-263536;-318480;-472745;
2025-01-20T22:38:17.744;790699073647824512;-267179;-263382;-318393;-472695;
2025-01-20T22:38:17.762;790699073666011648;-267265;-263499;-318425;-472709;
2025-01-20T22:38:17.780;790699073684198912;-267568;-263733;-318682;-472681;
2025-01-20T22:38:17.798;790699073702386048;-268108;-264251;-319086;-472768;
2025-01-20T22:38:17.817;790699073720573312;-268570;-264724;-319469;-472742;
2025-01-20T22:38:17.835;790699073738760448;-269210;-265241;-319895;-472772;
2025-01-20T22:38:17.853;790699073756947712;-269621;-265747;-320193;-472724;
2025-01-20T22:38:17.871;790699073775134848;-270030;-266088;-320430;-472663;
2025-01-20T22:38:17.889;790699073793322112;-270346;-266393;-320637;-472750;
2025-01-20T22:38:17.907;790699073811509248;-270491;-266570;-320800;-472741;
2025-01-20T22:38:17.926;790699073829696512;-270622;-266615;-320842;-472722;
2025-01-20T22:38:17.944;790699073847883648;-270606;-266597;-320825;-472733;
2025-01-20T22:38:17.962;790699073866070912;-270560;-266573;-320793;-472754;
2025-01-20T22:38:17.980;790699073884258048;-270382;-266423;-320631;-472698;
2025-01-20T22:38:17.998;790699073902445312;-270244;-266276;-320508;-472742;
2025-01-20T22:38:18.017;790699073920632448;-270047;-266106;-320272;-472772;
2025-01-20T22:38:18.035;790699073938819712;-269901;-265988;-320256;-472756;
2025-01-20T22:38:18.053;790699073957006848;-269713;-265821;-320089;-472742;
2025-01-20T22:38:18.071;790699073975194112;-269600;-265705;-320044;-472742;
2025-01-20T22:38:18.089;790699073993381376;-269495;-265543;-319949;-472737;
2025-01-20T22:38:18.108;790699074011568512;-269378;-265488;-319896;-472764;
2025-01-20T22:38:18.126;790699074029755776;-269342;-265420;-319805;-472698;
2025-01-20T22:38:18.144;790699074047942912;-269274;-265373;-319737;-472708;
2025-01-20T22:38:18.162;790699074066130058;-269210;-265334;-319762;-472819;
2025-01-20T22:38:18.180;790699074084318080;-269130;-265279;-319709;-472784;
2025-01-20T22:38:18.198;790699074102506112;-269028;-265210;-319662;-472722;
2025-01-20T22:38:18.217;790699074120694272;-268886;-265103;-319562;-472777;
2025-01-20T22:38:18.235;790699074138882304;-268743;-264957;-319438;-472730;
2025-01-20T22:38:18.253;790699074157070336;-268594;-264814;-319372;-472751;
2025-01-20T22:38:18.271;790699074175258496;-268438;-264694;-319205;-472716;
2025-01-20T22:38:18.289;790699074193446528;-268321;-264501;-319128;-472734;
2025-01-20T22:38:18.308;790699074211634560;-268238;-264407;-319003;-472727;
2025-01-20T22:38:18.326;790699074229822720;-268323;-264541;-319097;-472757;
2025-01-20T22:38:18.344;790699074248010752;-268720;-264890;-319432;-472739;
2025-01-20T22:38:18.362;790699074266198784;-269241;-265367;-319844;-472738;
2025-01-20T22:38:18.380;790699074284386944;-269895;-265952;-320294;-472715;
2025-01-20T22:38:18.399;790699074302574976;-270472;-266521;-320773;-472702;
2025-01-20T22:38:18.417;790699074320763008;-270964;-267046;-321108;-472732;
2025-01-20T22:38:18.435;790699074338951168;-271396;-267471;-321389;-472722;
2025-01-20T22:38:18.453;790699074357139200;-271787;-267768;-321640;-472708;
2025-01-20T22:38:18.471;790699074375327232;-271993;-268009;-321780;-472716;
2025-01-20T22:38:18.489;790699074393515392;-272070;-268157;-321825;-472733;
2025-01-20T22:38:18.508;790699074411703424;-272133;-268195;-321822;-472721;
2025-01-20T22:38:18.526;790699074429891456;-272088;-268108;-321747;-472724;
2025-01-20T22:38:18.544;790699074448079616;-271986;-268013;-321684;-472705;
2025-01-20T22:38:18.562;790699074466267648;-271831;-267885;-321506;-472710;
2025-01-20T22:38:18.580;790699074484455680;-271719;-267768;-321420;-472748;
2025-01-20T22:38:18.599;790699074502643840;-271527;-267572;-321287;-472746;
2025-01-20T22:38:18.617;790699074520831872;-271399;-267426;-321233;-472725;
2025-01-20T22:38:18.635;790699074539019904;-271239;-267376;-321155;-472725;
2025-01-20T22:38:18.653;790699074557208064;-271232;-267283;-321114;-472712;
2025-01-20T22:38:18.671;790699074575396096;-271134;-267195;-321034;-472756;
2025-01-20T22:38:18.690;790699074593584128;-271011;-267101;-321000;-472728;
2025-01-20T22:38:18.708;790699074611772288;-270966;-267119;-320968;-472729;
2025-01-20T22:38:18.726;790699074629960320;-270868;-267041;-320844;-472743;
2025-01-20T22:38:18.744;790699074648148352;-270791;-266913;-320765;-472691;
2025-01-20T22:38:18.762;790699074666336512;-270654;-266836;-320774;-472700;
2025-01-20T22:38:18.780;790699074684524544;-270553;-266751;-320678;-472689;
2025-01-20T22:38:18.799;790699074702712650;-270479;-266640;-320558;-472747;
2025-01-20T22:38:18.817;790699074720899072;-270314;-266475;-320474;-472753;
2025-01-20T22:38:18.835;790699074739085440;-270109;-266260;-320343;-472748;
2025-01-20T22:38:18.853;790699074757271808;-269905;-266067;-320197;-472696;
2025-01-20T22:38:18.871;790699074775458176;-269791;-266042;-320140;-472736;
2025-01-20T22:38:18.890;790699074793644544;-269791;-265958;-320146;-472703;
2025-01-20T22:38:18.908;790699074811830784;-270115;-266310;-320377;-472763;
2025-01-20T22:38:18.926;790699074830017152;-270618;-266801;-320768;-472696;
2025-01-20T22:38:18.944;790699074848203520;-271249;-267491;-321309;-472720;
2025-01-20T22:38:18.962;790699074866389888;-271876;-268082;-321763;-472738;
2025-01-20T22:38:18.981;790699074884576256;-272481;-268619;-322151;-472766;
2025-01-20T22:38:18.999;790699074902762624;-272870;-269082;-322462;-472730;
2025-01-20T22:38:19.017;790699074920948992;-273308;-269481;-322726;-472756;
2025-01-20T22:38:19.035;790699074939135360;-273563;-269764;-322954;-472764;
2025-01-20T22:38:19.053;790699074957321728;-273776;-269942;-323072;-472731;
2025-01-20T22:38:19.071;790699074975508096;-273780;-269893;-323076;-472712;
2025-01-20T22:38:19.090;790699074993694336;-273766;-269932;-323048;-472747;
2025-01-20T22:38:19.108;790699075011880704;-273620;-269826;-322906;-472749;
2025-01-20T22:38:19.126;790699075030067072;-273459;-269686;-322767;-472669;
2025-01-20T22:38:19.144;790699075048253440;-273307;-269532;-322663;-472693;
2025-01-20T22:38:19.162;790699075066439808;-273095;-269312;-322523;-472699;
2025-01-20T22:38:19.181;790699075084626176;-272958;-269164;-322443;-472750;
2025-01-20T22:38:19.199;790699075102812544;-272800;-269036;-322379;-472760;
2025-01-20T22:38:19.217;790699075120998912;-272731;-269001;-322301;-472772;
2025-01-20T22:38:19.235;790699075139185280;-272678;-268922;-322238;-472780;
2025-01-20T22:38:19.253;790699075157371520;-272615;-268824;-322122;-472724;
2025-01-20T22:38:19.272;790699075175557888;-272525;-268824;-322113;-472676;
2025-01-20T22:38:19.290;790699075193744256;-272528;-268812;-322148;-472781;
2025-01-20T22:38:19.308;790699075211930624;-272383;-268715;-322106;-472798;
2025-01-20T22:38:19.326;790699075230116992;-272308;-268619;-321994;-472753;
2025-01-20T22:38:19.344;790699075248303360;-272179;-268521;-321900;-472771;
2025-01-20T22:38:19.362;790699075266489728;-272048;-268380;-321808;-472740;
2025-01-20T22:38:19.381;790699075284676096;-271933;-268200;-321740;-472734;
2025-01-20T22:38:19.399;790699075302862464;-271730;-268099;-321623;-472724;
2025-01-20T22:38:19.417;790699075321048704;-271615;-267921;-321423;-472698;
2025-01-20T22:38:19.435;790699075339235072;-271404;-267728;-321339;-472738;
2025-01-20T22:38:19.453;790699075357421406;-271269;-267551;-321208;-472663;
2025-01-20T22:38:19.472;790699075375609600;-271349;-267670;-321369;-472710;
2025-01-20T22:38:19.490;790699075393797760;-271745;-268029;-321610;-472758;
2025-01-20T22:38:19.508;790699075411985792;-272287;-268620;-322067;-472750;
2025-01-20T22:38:19.526;790699075430173952;-272885;-269278;-322527;-472729;
2025-01-20T22:38:19.544;790699075448361984;-273586;-269906;-323027;-472761;
2025-01-20T22:38:19.563;790699075466550144;-274154;-270435;-323384;-472728;
2025-01-20T22:38:19.581;790699075484738176;-274636;-270878;-323742;-472756;
2025-01-20T22:38:19.599;790699075502926336;-274917;-271158;-323965;-472764;
2025-01-20T22:38:19.617;790699075521114368;-275159;-271397;-324076;-472788;
2025-01-20T22:38:19.635;790699075539302528;-275210;-271501;-324096;-472680;
2025-01-20T22:38:19.653;790699075557490560;-275201;-271474;-324100;-472723;
2025-01-20T22:38:19.672;790699075575678720;-275097;-271419;-324048;-472725;
2025-01-20T22:38:19.690;790699075593866752;-274967;-271335;-323972;-472704;
2025-01-20T22:38:19.708;790699075612054912;-274840;-271220;-323842;-472744;
2025-01-20T22:38:19.726;790699075630242944;-274572;-270997;-323666;-472713;
2025-01-20T22:38:19.744;790699075648431104;-274417;-270803;-323523;-472736;
2025-01-20T22:38:19.763;790699075666619136;-274246;-270710;-323406;-472826;
2025-01-20T22:38:19.781;790699075684807296;-274146;-270614;-323366;-472766;
2025-01-20T22:38:19.799;790699075702995456;-274002;-270435;-323250;-472675;
2025-01-20T22:38:19.817;790699075721183488;-273994;-270412;-323271;-472715;
2025-01-20T22:38:19.835;790699075739371648;-273890;-270262;-323181;-472722;
2025-01-20T22:38:19.854;790699075757559680;-273817;-270239;-323137;-472705;
2025-01-20T22:38:19.872;790699075775747840;-273773;-270117;-323088;-472794;
2025-01-20T22:38:19.890;790699075793935872;-273656;-270046;-322999;-472760;
2025-01-20T22:38:19.908;790699075812124032;-273441;-269955;-322889;-472719;
2025-01-20T22:38:19.926;790699075830312064;-273389;-269858;-322883;-472738;
2025-01-20T22:38:19.944;790699075848500224;-273209;-269727;-322767;-472742;
2025-01-20T22:38:19.963;790699075866688256;-273014;-269528;-322615;-472729;
2025-01-20T22:38:19.981;790699075884876416;-272830;-269373;-322512;-472787;
2025-01-20T22:38:19.999;790699075903064448;-272712;-269192;-322435;-472768;
2025-01-20T22:38:20.017;790699075921252608;-272499;-269014;-322310;-472784;
2025-01-20T22:38:20.035;790699075939440640;-272402;-268897;-322236;-472703;
2025-01-20T22:38:20.054;790699075957628800;-272612;-269135;-322409;-472764;
2025-01-20T22:38:20.072;790699075975816796;-272961;-269505;-322656;-472751;
2025-01-20T22:38:20.090;790699075994004352;-273506;-270044;-323117;-472741;
2025-01-20T22:38:20.108;790699076012191872;-274227;-270728;-323628;-472758;
2025-01-20T22:38:20.126;790699076030379392;-274884;-271344;-324124;-472768;
2025-01-20T22:38:20.145;790699076048566784;-275397;-271835;-324404;-472746;
2025-01-20T22:38:20.163;790699076066754304;-275824;-272276;-324719;-472736;
2025-01-20T22:38:20.181;790699076084941824;-276058;-272581;-324886;-472747;
2025-01-20T22:38:20.199;790699076103129344;-276208;-272768;-324977;-472711;
2025-01-20T22:38:20.217;790699076121316736;-276327;-272812;-325055;-472740;
2025-01-20T22:38:20.235;790699076139504256;-276297;-272783;-325032;-472759;
2025-01-20T22:38:20.254;790699076157691776;-276190;-272708;-324976;-472746;
2025-01-20T22:38:20.272;790699076175879296;-276051;-272574;-324901;-472714;
2025-01-20T22:38:20.290;790699076194066688;-275812;-272357;-324724;-472749;
2025-01-20T22:38:20.308;790699076212254208;-275602;-272073;-324552;-472733;
2025-01-20T22:38:20.326;790699076230441728;-275385;-271989;-324454;-472729;
2025-01-20T22:38:20.345;790699076248629248;-275314;-271865;-324345;-472722;
2025-01-20T22:38:20.363;790699076266816768;-275233;-271811;-324236;-472743;
2025-01-20T22:38:20.381;790699076285004160;-275088;-271656;-324179;-472705;
2025-01-20T22:38:20.399;790699076303191680;-275077;-271660;-324157;-472749;
2025-01-20T22:38:20.417;790699076321379200;-274978;-271497;-324074;-472725;
2025-01-20T22:38:20.436;790699076339566720;-274892;-271418;-324080;-472726;
2025-01-20T22:38:20.454;790699076357754112;-274807;-271359;-323987;-472723;
2025-01-20T22:38:20.472;790699076375941632;-274696;-271236;-323927;-472733;
2025-01-20T22:38:20.490;790699076394129152;-274546;-271081;-323821;-472724;
2025-01-20T22:38:20.508;790699076412316672;-274383;-271041;-323742;-472757;
2025-01-20T22:38:20.526;790699076430504192;-274199;-270874;-323636;-472670;
2025-01-20T22:38:20.545;790699076448691584;-274053;-270694;-323533;-472744;
2025-01-20T22:38:20.563;790699076466879104;-273886;-270541;-323420;-472697;
2025-01-20T22:38:20.581;790699076485066624;-273686;-270332;-323237;-472740;
2025-01-20T22:38:20.599;790699076503254144;-273426;-270134;-323146;-472787;
2025-01-20T22:38:20.617;790699076521441536;-273153;-269848;-322925;-472753;
2025-01-20T22:38:20.636;790699076539629056;-273035;-269735;-322836;-472749;
2025-01-20T22:38:20.654;790699076557816576;-273203;-269874;-322927;-472763;
2025-01-20T22:38:20.672;790699076576004096;-273528;-270284;-323247;-472767;
2025-01-20T22:38:20.690;790699076594191488;-274090;-270799;-323732;-472785;
2025-01-20T22:38:20.708;790699076612379008;-274636;-271339;-324143;-472785;
2025-01-20T22:38:20.727;790699076630566528;-275180;-271890;-324508;-472772;
2025-01-20T22:38:20.745;790699076648753956;-275601;-272284;-324789;-472774;
2025-01-20T22:38:20.763;790699076666940800;-275872;-272560;-324932;-472707;
2025-01-20T22:38:20.781;790699076685127680;-276093;-272846;-325128;-472761;
2025-01-20T22:38:20.799;790699076703314688;-276170;-272910;-325207;-472758;
2025-01-20T22:38:20.817;790699076721501568;-276101;-272912;-325120;-472664;
2025-01-20T22:38:20.836;790699076739688576;-276069;-272766;-325098;-472708;
2025-01-20T22:38:20.854;790699076757875456;-275910;-272640;-324913;-472723;
2025-01-20T22:38:20.872;790699076776062336;-275658;-272366;-324706;-472757;
2025-01-20T22:38:20.890;790699076794249344;-275414;-272136;-324556;-472736;
2025-01-20T22:38:20.908;790699076812436224;-275189;-271933;-324501;-472779;
2025-01-20T22:38:20.927;790699076830623104;-274991;-271694;-324302;-472693;
2025-01-20T22:38:20.945;790699076848810112;-274719;-271514;-324193;-472770;
2025-01-20T22:38:20.963;790699076866996992;-274534;-271332;-324040;-472772;
2025-01-20T22:38:20.981;790699076885184000;-274404;-271126;-323919;-472745;
2025-01-20T22:38:20.999;790699076903370880;-274275;-271064;-323818;-472753;
2025-01-20T22:38:21.018;790699076921557760;-274147;-270919;-323720;-472705;
2025-01-20T22:38:21.036;790699076939744768;-274057;-270762;-323680;-472793;
2025-01-20T22:38:21.054;790699076957931648;-273979;-270722;-323668;-472758;
2025-01-20T22:38:21.072;790699076976118528;-273882;-270656;-323562;-472787;
2025-01-20T22:38:21.090;790699076994305536;-273693;-270546;-323475;-472764;
2025-01-20T22:38:21.108;790699077012492416;-273529;-270412;-323365;-472810;
2025-01-20T22:38:21.127;790699077030679424;-273345;-270287;-323262;-472804;
2025-01-20T22:38:21.145;790699077048866304;-273149;-270042;-323143;-472768;
2025-01-20T22:38:21.163;790699077067053184;-272885;-269855;-322987;-472681;
2025-01-20T22:38:21.181;790699077085240192;-272719;-269608;-322834;-472763;
2025-01-20T22:38:21.199;790699077103427072;-272521;-269465;-322753;-472764;
2025-01-20T22:38:21.218;790699077121613952;-272395;-269258;-322633;-472754;
2025-01-20T22:38:21.236;790699077139800960;-272478;-269413;-322768;-472753;
2025-01-20T22:38:21.254;790699077157987840;-272832;-269806;-323010;-472787;
2025-01-20T22:38:21.272;790699077176174848;-273311;-270206;-323381;-472754;
2025-01-20T22:38:21.290;790699077194361728;-273811;-270781;-323854;-472792;
2025-01-20T22:38:21.309;790699077212548608;-274274;-271205;-324090;-472762;
2025-01-20T22:38:21.327;790699077230735616;-274709;-271613;-324418;-472788;
2025-01-20T22:38:21.345;790699077248922496;-275010;-271924;-324681;-472767;
2025-01-20T22:38:21.363;790699077267109376;-275238;-272112;-324788;-472800;
2025-01-20T22:38:21.381;790699077285296384;-275332;-272242;-324888;-472772;
2025-01-20T22:38:21.399;790699077303483264;-275358;-272195;-324863;-472807;
2025-01-20T22:38:21.418;790699077321670272;-275201;-272106;-324777;-472686;
2025-01-20T22:38:21.436;790699077339857152;-275111;-272018;-324688;-472787;
2025-01-20T22:38:21.454;790699077358044156;-274883;-271854;-324582;-472773;
2025-01-20T22:38:21.472;790699077376231424;-274741;-271680;-324444;-472823;
2025-01-20T22:38:21.490;790699077394418688;-274477;-271489;-324282;-472757;
2025-01-20T22:38:21.509;790699077412606080;-274223;-271289;-324116;-472742;
2025-01-20T22:38:21.527;790699077430793344;-274120;-271160;-324006;-472804;
2025-01-20T22:38:21.545;790699077448980736;-274026;-271016;-323953;-472732;
